flow,citing_loc_label,cited_loc_label,weight
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,TECHNOLOGY,183
Incoming,MEDICINE,GENERAL WORKS,167
Incoming,LAW,MEDICINE,148
Incoming,GENERAL WORKS,MEDICINE,136
Internal,Multidisciplinary,SOCIAL SCIENCES,136
Internal,SOCIAL SCIENCES,Multidisciplinary,129
Internal,Multidisciplinary,EDUCATION,129
Internal,LANGUAGE AND LITERATURE,AGRICULTURE,127
Internal,Multidisciplinary,POLITICAL SCIENCE,127
Internal,EDUCATION,Multidisciplinary,126
Internal,POLITICAL SCIENCE,Multidisciplinary,125
Internal,AGRICULTURE,LANGUAGE AND LITERATURE,118
Incoming,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,117
Outgoing,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,115
Internal,TECHNOLOGY,LANGUAGE AND LITERATURE,114
Internal,LANGUAGE AND LITERATURE,Multidisciplinary,112
Internal,Multidisciplinary,LANGUAGE AND LITERATURE,111
Incoming,FINE ARTS,TECHNOLOGY,102
Outgoing,MEDICINE,GENERAL WORKS,101
Outgoing,GENERAL WORKS,SCIENCE,97
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,97
Outgoing,FINE ARTS,SOCIAL SCIENCES,95
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,95
Incoming,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,94
Outgoing,FINE ARTS,LANGUAGE AND LITERATURE,93
Outgoing,FINE ARTS,Multidisciplinary,93
Incoming,Multidisciplinary,FINE ARTS,92
Incoming,GENERAL WORKS,SCIENCE,92
Outgoing,FINE ARTS,EDUCATION,92
Outgoing,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,92
Outgoing,FINE ARTS,POLITICAL SCIENCE,92
Outgoing,AUXILIARY SCIENCES OF HISTORY,SCIENCE,88
Incoming,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,85
Outgoing,AGRICULTURE,FINE ARTS,84
Incoming,LAW,SCIENCE,84
Internal,Multidisciplinary,Others,83
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,81
Incoming,FINE ARTS,Multidisciplinary,81
Outgoing,Multidisciplinary,FINE ARTS,78
Incoming,FINE ARTS,SOCIAL SCIENCES,77
Internal,LANGUAGE AND LITERATURE,TECHNOLOGY,76
Outgoing,SCIENCE,GENERAL WORKS,70
Incoming,FINE ARTS,POLITICAL SCIENCE,70
Incoming,FINE ARTS,EDUCATION,70
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,66
Outgoing,TECHNOLOGY,FINE ARTS,64
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,61
Outgoing,SOCIAL SCIENCES,FINE ARTS,60
Internal,Others,Multidisciplinary,59
Incoming,SCIENCE,GENERAL WORKS,59
Outgoing,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,58
Incoming,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,55
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,54
Incoming,AUXILIARY SCIENCES OF HISTORY,SCIENCE,53
Outgoing,EDUCATION,FINE ARTS,50
Outgoing,POLITICAL SCIENCE,FINE ARTS,50
Outgoing,MEDICINE,AUXILIARY SCIENCES OF HISTORY,49
Incoming,LAW,SOCIAL SCIENCES,49
Outgoing,AGRICULTURE,LAW,48
Outgoing,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,45
Internal,SCIENCE,FINE ARTS,45
Incoming,AUXILIARY SCIENCES OF HISTORY,MEDICINE,44
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,43
Incoming,TECHNOLOGY,FINE ARTS,43
Incoming,FINE ARTS,LANGUAGE AND LITERATURE,43
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,42
Incoming,MEDICINE,AUXILIARY SCIENCES OF HISTORY,41
Outgoing,SCIENCE,AUXILIARY SCIENCES OF HISTORY,41
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,41
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,40
Incoming,AGRICULTURE,FINE ARTS,39
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,38
Internal,LANGUAGE AND LITERATURE,Others,37
Incoming,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,37
Incoming,MEDICINE,LAW,37
Incoming,LAW,EDUCATION,35
Incoming,LAW,POLITICAL SCIENCE,35
Incoming,FINE ARTS,Others,33
Outgoing,Others,FINE ARTS,33
Outgoing,SOCIAL SCIENCES,LAW,33
Incoming,FINE ARTS,AGRICULTURE,33
Outgoing,TECHNOLOGY,LAW,32
Outgoing,Multidisciplinary,LAW,32
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,32
Internal,Others,LANGUAGE AND LITERATURE,31
Incoming,FINE ARTS,FINE ARTS,28
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,28
Internal,FINE ARTS,SCIENCE,28
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,28
Internal,MEDICINE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,28
Incoming,SCIENCE,AUXILIARY SCIENCES OF HISTORY,27
Incoming,TECHNOLOGY,GENERAL WORKS,27
Internal,GENERAL WORKS,MEDICINE,27
Incoming,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,26
Incoming,SOCIAL SCIENCES,LAW,26
Internal,MEDICINE,FINE ARTS,25
Outgoing,LANGUAGE AND LITERATURE,FINE ARTS,25
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,25
Outgoing,LAW,MEDICINE,25
Internal,MEDICINE,GENERAL WORKS,24
Incoming,SOCIAL SCIENCES,FINE ARTS,23
Incoming,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,23
Incoming,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,23
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,22
Incoming,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,22
Outgoing,GENERAL WORKS,EDUCATION,22
Outgoing,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,22
Outgoing,GENERAL WORKS,SOCIAL SCIENCES,22
Incoming,Others,FINE ARTS,22
Incoming,EDUCATION,FINE ARTS,22
Outgoing,GENERAL WORKS,POLITICAL SCIENCE,22
Incoming,POLITICAL SCIENCE,FINE ARTS,22
Incoming,LANGUAGE AND LITERATURE,FINE ARTS,21
Incoming,MILITARY SCIENCE,MEDICINE,21
Outgoing,FINE ARTS,AGRICULTURE,21
Outgoing,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,21
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,21
Outgoing,FINE ARTS,FINE ARTS,21
Incoming,EDUCATION,LAW,20
Incoming,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,20
Outgoing,TECHNOLOGY,GENERAL WORKS,20
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,20
Incoming,POLITICAL SCIENCE,LAW,20
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,20
Outgoing,MEDICINE,MILITARY SCIENCE,19
Incoming,GENERAL WORKS,TECHNOLOGY,18
Incoming,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,17
Incoming,SOCIAL SCIENCES,GENERAL WORKS,17
Incoming,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,17
Incoming,AUXILIARY SCIENCES OF HISTORY,EDUCATION,17
Outgoing,POLITICAL SCIENCE,LAW,17
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,17
Outgoing,EDUCATION,LAW,17
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,17
Outgoing,FINE ARTS,TECHNOLOGY,16
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,16
Outgoing,SCIENCE,MILITARY SCIENCE,16
Outgoing,GENERAL WORKS,TECHNOLOGY,16
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,16
Outgoing,LANGUAGE AND LITERATURE,AUXILIARY SCIENCES OF HISTORY,16
Incoming,MILITARY SCIENCE,SCIENCE,16
Incoming,EDUCATION,GENERAL WORKS,15
Internal,SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,15
Incoming,LAW,LANGUAGE AND LITERATURE,15
Incoming,POLITICAL SCIENCE,GENERAL WORKS,15
Outgoing,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,14
Internal,AUXILIARY SCIENCES OF HISTORY,MEDICINE,14
Outgoing,LAW,SOCIAL SCIENCES,14
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,14
Incoming,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,14
Outgoing,MEDICINE,MUSIC AND BOOKS ON MUSIC,14
Outgoing,EDUCATION,AUXILIARY SCIENCES OF HISTORY,13
Outgoing,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,13
Incoming,GENERAL WORKS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,13
Outgoing,GENERAL WORKS,Others,13
Outgoing,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,13
Internal,TECHNOLOGY,FINE ARTS,13
Internal,FINE ARTS,MEDICINE,12
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,12
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,11
Incoming,NAVAL SCIENCE,MEDICINE,11
Incoming,LAW,Others,11
Outgoing,LAW,POLITICAL SCIENCE,11
Outgoing,LAW,EDUCATION,11
Outgoing,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,11
Outgoing,MILITARY SCIENCE,SOCIAL SCIENCES,11
Outgoing,SOCIAL SCIENCES,GENERAL WORKS,11
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,11
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,AUXILIARY SCIENCES OF HISTORY,11
Incoming,GENERAL WORKS,SOCIAL SCIENCES,11
Outgoing,EDUCATION,GENERAL WORKS,10
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,10
Outgoing,POLITICAL SCIENCE,GENERAL WORKS,10
Outgoing,MILITARY SCIENCE,POLITICAL SCIENCE,10
Outgoing,MILITARY SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,10
Internal,GENERAL WORKS,SCIENCE,10
Outgoing,MILITARY SCIENCE,EDUCATION,10
Internal,SCIENCE,GENERAL WORKS,9
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,9
Outgoing,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,9
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,9
Incoming,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,9
Outgoing,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,9
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,9
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SCIENCE,8
Outgoing,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,8
Incoming,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,8
Incoming,GENERAL WORKS,AGRICULTURE,8
Outgoing,LAW,PHILOSOPHY. PSYCHOLOGY. RELIGION,8
Outgoing,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Outgoing,LAW,Others,8
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,8
Incoming,GENERAL WORKS,EDUCATION,8
Outgoing,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,8
Incoming,GENERAL WORKS,POLITICAL SCIENCE,8
Outgoing,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Others,7
Incoming,EDUCATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Internal,Multidisciplinary,FINE ARTS,7
Incoming,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,7
Incoming,LAW,TECHNOLOGY,7
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,FINE ARTS,7
Outgoing,Others,LAW,7
Incoming,LANGUAGE AND LITERATURE,LAW,7
Incoming,MUSIC AND BOOKS ON MUSIC,MEDICINE,7
Incoming,LAW,AGRICULTURE,7
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,7
Outgoing,LAW,LANGUAGE AND LITERATURE,7
Incoming,SCIENCE,LAW,7
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,7
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,7
Outgoing,LANGUAGE AND LITERATURE,LAW,7
Outgoing,GENERAL WORKS,Multidisciplinary,7
Internal,AUXILIARY SCIENCES OF HISTORY,SCIENCE,7
Incoming,TECHNOLOGY,AUXILIARY SCIENCES OF HISTORY,7
Incoming,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,7
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,6
Incoming,GENERAL WORKS,Others,6
Incoming,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,6
Internal,EDUCATION,FINE ARTS,6
Internal,LANGUAGE AND LITERATURE,FINE ARTS,6
Internal,SOCIAL SCIENCES,FINE ARTS,6
Incoming,AUXILIARY SCIENCES OF HISTORY,AGRICULTURE,6
Internal,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,6
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,FINE ARTS,6
Internal,POLITICAL SCIENCE,FINE ARTS,6
Incoming,GENERAL WORKS,Multidisciplinary,6
Outgoing,Multidisciplinary,AUXILIARY SCIENCES OF HISTORY,5
Internal,MEDICINE,AUXILIARY SCIENCES OF HISTORY,5
Outgoing,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,5
Incoming,Others,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,5
Internal,SOCIAL SCIENCES,LAW,5
Outgoing,MILITARY SCIENCE,LANGUAGE AND LITERATURE,5
Incoming,LAW,LAW,5
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MUSIC AND BOOKS ON MUSIC,4
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,4
Incoming,LAW,Multidisciplinary,4
Internal,FINE ARTS,EDUCATION,4
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,SOCIAL SCIENCES,4
Internal,TECHNOLOGY,GENERAL WORKS,4
Internal,FINE ARTS,SOCIAL SCIENCES,4
Outgoing,LANGUAGE AND LITERATURE,GENERAL WORKS,4
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,Multidisciplinary,4
Outgoing,AGRICULTURE,MILITARY SCIENCE,4
Incoming,GENERAL WORKS,LANGUAGE AND LITERATURE,4
Incoming,AUXILIARY SCIENCES OF HISTORY,FINE ARTS,4
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,4
Outgoing,TECHNOLOGY,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,4
Outgoing,TECHNOLOGY,MILITARY SCIENCE,4
Incoming,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,4
Internal,FINE ARTS,POLITICAL SCIENCE,4
Outgoing,Multidisciplinary,GENERAL WORKS,4
Incoming,MILITARY SCIENCE,TECHNOLOGY,4
Incoming,NAVAL SCIENCE,SCIENCE,4
Outgoing,LANGUAGE AND LITERATURE,MUSIC AND BOOKS ON MUSIC,4
Incoming,Others,GENERAL WORKS,3
Outgoing,POLITICAL SCIENCE,MUSIC AND BOOKS ON MUSIC,3
Internal,FINE ARTS,Multidisciplinary,3
Internal,FINE ARTS,PHILOSOPHY. PSYCHOLOGY. RELIGION,3
Outgoing,EDUCATION,MUSIC AND BOOKS ON MUSIC,3
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,3
Incoming,AUXILIARY SCIENCES OF HISTORY,AUXILIARY SCIENCES OF HISTORY,3
Incoming,NAVAL SCIENCE,AGRICULTURE,3
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Internal,FINE ARTS,LANGUAGE AND LITERATURE,3
Internal,SCIENCE,AUXILIARY SCIENCES OF HISTORY,3
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,EDUCATION,3
Outgoing,AGRICULTURE,GENERAL WORKS,3
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,AGRICULTURE,3
Outgoing,GENERAL WORKS,LANGUAGE AND LITERATURE,3
Outgoing,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Outgoing,FINE ARTS,Others,3
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Outgoing,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,3
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,TECHNOLOGY,3
Incoming,MILITARY SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,3
Incoming,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,3
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,POLITICAL SCIENCE,3
Incoming,MILITARY SCIENCE,Others,3
Outgoing,SOCIAL SCIENCES,MUSIC AND BOOKS ON MUSIC,3
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,LAW,3
Outgoing,LAW,SCIENCE,3
Outgoing,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,2
Internal,GENERAL WORKS,Others,2
Outgoing,SCIENCE,MUSIC AND BOOKS ON MUSIC,2
Internal,POLITICAL SCIENCE,LAW,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,POLITICAL SCIENCE,2
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,FINE ARTS,2
Incoming,NAVAL SCIENCE,SOCIAL SCIENCES,2
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,EDUCATION,2
Incoming,Multidisciplinary,LAW,2
Incoming,SOCIAL SCIENCES,MILITARY SCIENCE,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,2
Incoming,EDUCATION,MILITARY SCIENCE,2
Incoming,NAVAL SCIENCE,EDUCATION,2
Internal,MEDICINE,MILITARY SCIENCE,2
Incoming,NAVAL SCIENCE,POLITICAL SCIENCE,2
Outgoing,AUXILIARY SCIENCES OF HISTORY,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,2
Incoming,AGRICULTURE,GENERAL WORKS,2
Incoming,NAVAL SCIENCE,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Internal,GENERAL WORKS,TECHNOLOGY,2
Incoming,MILITARY SCIENCE,SOCIAL SCIENCES,2
Internal,EDUCATION,LAW,2
Incoming,MUSIC AND BOOKS ON MUSIC,SCIENCE,2
Internal,FINE ARTS,FINE ARTS,2
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,2
Incoming,MUSIC AND BOOKS ON MUSIC,GEOGRAPHY. ANTHROPOLOGY. RECREATION,2
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,2
Incoming,Others,LAW,2
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,2
Outgoing,MILITARY SCIENCE,SCIENCE,2
Outgoing,MILITARY SCIENCE,Multidisciplinary,2
Outgoing,MILITARY SCIENCE,MEDICINE,2
Incoming,POLITICAL SCIENCE,MILITARY SCIENCE,2
Internal,FINE ARTS,AGRICULTURE,2
Incoming,MUSIC AND BOOKS ON MUSIC,EDUCATION,2
Incoming,MUSIC AND BOOKS ON MUSIC,POLITICAL SCIENCE,2
Incoming,MUSIC AND BOOKS ON MUSIC,SOCIAL SCIENCES,2
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,2
Incoming,MILITARY SCIENCE,EDUCATION,2
Incoming,MILITARY SCIENCE,POLITICAL SCIENCE,2
Incoming,MILITARY SCIENCE,AGRICULTURE,1
Outgoing,LAW,TECHNOLOGY,1
Internal,LANGUAGE AND LITERATURE,LAW,1
Outgoing,Multidisciplinary,MUSIC AND BOOKS ON MUSIC,1
Internal,LANGUAGE AND LITERATURE,MILITARY SCIENCE,1
Internal,EDUCATION,MILITARY SCIENCE,1
Internal,SOCIAL SCIENCES,GENERAL WORKS,1
Incoming,MEDICINE,MILITARY SCIENCE,1
Incoming,NAVAL SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,MILITARY SCIENCE,1
Incoming,EDUCATION,AUXILIARY SCIENCES OF HISTORY,1
Incoming,AUXILIARY SCIENCES OF HISTORY,Multidisciplinary,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,LANGUAGE AND LITERATURE,1
Incoming,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,1
Incoming,MILITARY SCIENCE,LANGUAGE AND LITERATURE,1
Outgoing,TECHNOLOGY,MUSIC AND BOOKS ON MUSIC,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Internal,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,Others,GENERAL WORKS,1
Internal,SOCIAL SCIENCES,MILITARY SCIENCE,1
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,1
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,1
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,1
Outgoing,MEDICINE,NAVAL SCIENCE,1
Internal,FINE ARTS,TECHNOLOGY,1
Internal,AUXILIARY SCIENCES OF HISTORY,SOCIAL SCIENCES,1
Outgoing,Multidisciplinary,MILITARY SCIENCE,1
Internal,GENERAL WORKS,AGRICULTURE,1
Internal,AGRICULTURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Internal,EDUCATION,GENERAL WORKS,1
Incoming,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,Multidisciplinary,AUXILIARY SCIENCES OF HISTORY,1
Internal,POLITICAL SCIENCE,MILITARY SCIENCE,1
Incoming,AUXILIARY SCIENCES OF HISTORY,Others,1
Incoming,Multidisciplinary,GENERAL WORKS,1
Incoming,NAVAL SCIENCE,TECHNOLOGY,1
Incoming,LANGUAGE AND LITERATURE,MILITARY SCIENCE,1
Incoming,AGRICULTURE,LAW,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,1
Incoming,GENERAL WORKS,GENERAL WORKS,1
Outgoing,EDUCATION,MILITARY SCIENCE,1
Incoming,POLITICAL SCIENCE,AUXILIARY SCIENCES OF HISTORY,1
Incoming,SOCIAL SCIENCES,AUXILIARY SCIENCES OF HISTORY,1
Internal,POLITICAL SCIENCE,GENERAL WORKS,1
Incoming,NAVAL SCIENCE,LANGUAGE AND LITERATURE,1
Internal,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,1
Internal,AGRICULTURE,FINE ARTS,1
